Id;Date;Type;Product;Quantity;Price per unit;;;
55286;03.05.2019;SALE;QHaP00UGry;1;70;;;
55287;03.05.2019;SALE;CStW00UGry;2;50;;;
55288;03.05.2019;SALE;CIrM00UBlu;1;50;;;
55289;03.05.2019;SALE;CPlS00UWhi;1;50;;;
55290;03.05.2019;SALE;CIrM00UEco;3;50;;;
55291;03.05.2019;SALE;CHaP00UGry;2;50;;;
55292;03.05.2019;SALE;BStW05WWhi;1;150;;;
55293;03.05.2019;SALE;KHaP04MGrn;4;70;;;
55294;03.05.2019;SALE;KPlS02WBlu;4;70;;;
55295;03.05.2019;SALE;BStW04MBlu;4;150;;;
55296;03.05.2019;SALE;KHaP03WGry;1;70;;;
55297;03.05.2019;SALE;BThS03MRed;1;150;;;
55298;03.05.2019;SALE;BStW05MBla;1;150;;;
55299;03.05.2019;SALE;KHaP05MGrn;2;70;;;
55300;03.05.2019;SALE;BThS04WRed;1;150;;;
55301;03.05.2019;SALE;KHaP04WGry;2;70;;;
55302;03.05.2019;SALE;KPlS03WBlu;2;70;;;
55303;03.05.2019;SALE;BStW01WGry;1;150;;;
55304;03.05.2019;SALE;BStW05MBlu;3;150;;;
55305;03.05.2019;SALE;KQeN01WWhi;2;70;;;
55306;03.05.2019;SALE;BThS04MRed;2;150;;;
55307;04.05.2019;SALE;THaP00UEco;1;125;;;
55308;04.05.2019;SALE;TLeZ00UWhi;1;125;;;
55309;04.05.2019;SALE;TCzK00UEco;1;125;;;
55310;04.05.2019;SALE;THaP00UEco;1;125;;;
55311;04.05.2019;SALE;TSeC00UWhi;2;125;;;
55312;04.05.2019;SALE;TThS00UBla;2;125;;;
55313;04.05.2019;SALE;TLeZ00UGry;2;125;;;
55314;04.05.2019;SALE;THaP00UGry;2;125;;;
55315;04.05.2019;SALE;TIrM00UBla;2;125;;;
55316;04.05.2019;SALE;QHaP00UEco;1;70;;;
55317;04.05.2019;SALE;CStW00UGrn;2;50;;;
55318;04.05.2019;SALE;CQeN00UBla;1;50;;;
55319;04.05.2019;SALE;CPlS00UPin;1;50;;;
55320;04.05.2019;SALE;CPlS00UBla;1;50;;;
55321;04.05.2019;SALE;KHaP05WGry;2;70;;;
55322;04.05.2019;SALE;BStW01MWhi;3;150;;;
55323;04.05.2019;SALE;KPlS04WBlu;2;70;;;
55324;04.05.2019;SALE;BThS05WRed;1;150;;;
55325;04.05.2019;SALE;KQeN02WWhi;4;70;;;
55326;04.05.2019;SALE;BStW02WGry;1;150;;;
55327;04.05.2019;SALE;KHaP01WRed;1;70;;;
55328;04.05.2019;SALE;BThS01WBla;1;150;;;
55329;04.05.2019;SALE;BThS05MRed;1;150;;;
55330;04.05.2019;SALE;KQeN03WWhi;2;70;;;
55331;04.05.2019;SALE;KPlS05WBlu;4;70;;;
55332;04.05.2019;SALE;BStW02MWhi;1;150;;;
55333;04.05.2019;SALE;KHaP02WRed;2;70;;;
55334;04.05.2019;SALE;BThS01MBla;1;150;;;
55335;05.05.2019;SALE;THaP00UEco;1;125;;;
55336;05.05.2019;SALE;TLeZ00UWhi;1;125;;;
55337;05.05.2019;SALE;THaP00UEco;1;125;;;
55338;05.05.2019;SALE;TThS00UBla;1;125;;;
55339;05.05.2019;SALE;TSeC00UWhi;2;125;;;
55340;05.05.2019;SALE;TThS00UBla;2;125;;;
55341;05.05.2019;SALE;TLeZ00UGry;2;125;;;
55342;05.05.2019;SALE;THaP00UEco;2;125;;;
55343;05.05.2019;SALE;TStW00UEco;2;125;;;
55344;05.05.2019;SALE;CHaP00UBla;2;50;;;
55345;05.05.2019;SALE;CQeN00UGry;1;50;;;
55346;05.05.2019;SALE;CPlS00ULBl;1;50;;;
55347;05.05.2019;SALE;CPlS00UPin;3;50;;;
55348;05.05.2019;SALE;BCzK01WBla;1;150;;;
55349;05.05.2019;SALE;BStW03WGry;1;150;;;
55350;05.05.2019;SALE;KQeN04WWhi;2;70;;;
55351;05.05.2019;SALE;KPlS01WLBl;2;70;;;
55352;05.05.2019;SALE;BThS02WBla;3;150;;;
55353;05.05.2019;SALE;KHaP03WRed;2;70;;;
55354;05.05.2019;SALE;BThS01MBlu;1;150;;;
55355;05.05.2019;SALE;BStW03MWhi;1;150;;;
55356;05.05.2019;SALE;KQeN05WWhi;4;70;;;
55357;05.05.2019;SALE;BCzK02WBla;1;150;;;
55358;05.05.2019;SALE;BThS02MBla;1;150;;;
55359;05.05.2019;SALE;KHaP04WRed;1;70;;;
55360;05.05.2019;SALE;KPlS02WLBl;2;70;;;
55361;05.05.2019;SALE;BStW04WGry;3;150;;;
55362;05.05.2019;SALE;BThS03WBla;1;150;;;
55363;05.05.2019;SALE;KQeN01WBla;2;70;;;
55364;05.05.2019;SALE;BThS02MBlu;1;150;;;
55365;06.05.2019;SALE;TThS00UWhi;1;125;;;
55366;06.05.2019;SALE;TThS00UBla;2;125;;;
55367;06.05.2019;SALE;QThS00UWhi;1;70;;;
55368;06.05.2019;SALE;CHaP00UWhi;3;50;;;
55369;06.05.2019;SALE;CQeN00UPin;1;50;;;
55370;06.05.2019;SALE;CSeC00UBla;4;50;;;
55371;06.05.2019;SALE;CQeN00UBlu;1;50;;;
55372;06.05.2019;SALE;BCzK03WBla;1;150;;;
55373;06.05.2019;SALE;KHaP05WRed;2;70;;;
55374;06.05.2019;SALE;BStW04MWhi;1;150;;;
55375;06.05.2019;SALE;KPlS03WLBl;4;70;;;
55376;06.05.2019;SALE;BThS03MBla;2;150;;;
55377;06.05.2019;SALE;KQeN02WBla;2;70;;;
55378;06.05.2019;SALE;BStW05WGry;1;150;;;
55379;06.05.2019;SALE;KHaP01WGrn;2;70;;;
55380;06.05.2019;SALE;BCzK04WBla;3;150;;;
55381;06.05.2019;SALE;BThS04WBla;4;150;;;
55382;06.05.2019;SALE;BThS03MBlu;1;150;;;
55383;06.05.2019;SALE;KQeN03WBla;4;70;;;
55384;06.05.2019;SALE;KPlS04WLBl;2;70;;;
55385;06.05.2019;SALE;BStW05MWhi;1;150;;;
55386;06.05.2019;SALE;KHaP02WGrn;1;70;;;
55387;06.05.2019;SALE;BThS04MBla;1;150;;;
55388;07.05.2019;SALE;TThS00UGry;1;125;;;
55389;07.05.2019;SALE;TThS00UWhi;2;125;;;
55390;07.05.2019;SALE;TStW00UEco;2;125;;;
55391;07.05.2019;SALE;TIrM00UWhi;3;125;;;
55392;07.05.2019;SALE;QHaP00UWhi;2;70;;;
55393;07.05.2019;SALE;QIrM00UGry;2;70;;;
55394;07.05.2019;SALE;QPlS00UBla;1;50;;;
55395;07.05.2019;SALE;CHaP00UGry;2;50;;;
55396;07.05.2019;SALE;CQeN00UBlu;1;50;;;
55397;07.05.2019;SALE;CSeC00UGry;4;50;;;
55398;07.05.2019;SALE;CQeN00UPin;3;50;;;
55399;07.05.2019;SALE;BCzK05WBla;1;150;;;
55400;07.05.2019;SALE;KQeN04WBla;2;70;;;
55401;07.05.2019;SALE;BStW01WPin;1;150;;;
55402;07.05.2019;SALE;KPlS05WLBl;2;70;;;
55403;07.05.2019;SALE;BThS05WBla;3;150;;;
55404;07.05.2019;SALE;KHaP03WGrn;2;70;;;
55405;07.05.2019;SALE;BThS04MBlu;2;150;;;
55406;07.05.2019;SALE;KQeN05WBla;2;70;;;
55407;07.05.2019;SALE;BStW01MGry;3;150;;;
55408;07.05.2019;SALE;BCzK01WPin;1;150;;;
55409;07.05.2019;SALE;BThS05MBla;1;150;;;
55410;07.05.2019;SALE;KHaP04WGrn;2;70;;;
55411;07.05.2019;SALE;KPlS01WWhi;4;70;;;
55412;07.05.2019;SALE;BStW02WPin;1;150;;;
55413;07.05.2019;SALE;KQeN01WGry;4;70;;;
55414;07.05.2019;SALE;BThS01WWhi;1;150;;;
55415;07.05.2019;SALE;BThS05MBlu;1;150;;;
55416;08.05.2019;SALE;TThS00UEco;1;125;;;
55417;08.05.2019;SALE;TThS00UGry;2;125;;;
55418;08.05.2019;SALE;QIrM00UEco;2;70;;;
55419;08.05.2019;SALE;QPlS00UWhi;1;50;;;
55420;08.05.2019;SALE;CThS00UBla;2;50;;;
55421;08.05.2019;SALE;CSeC00UPin;4;50;;;
55422;08.05.2019;SALE;CSeC00UGry;1;50;;;
55423;08.05.2019;SALE;BCzK02WPin;1;150;;;
55424;08.05.2019;SALE;KHaP05WGrn;1;70;;;
55425;08.05.2019;SALE;BStW02MGry;1;150;;;
55426;08.05.2019;SALE;KPlS02WWhi;2;70;;;
55427;08.05.2019;SALE;KQeN02WGry;2;70;;;
55428;08.05.2019;SALE;BThS01MWhi;1;150;;;
55429;08.05.2019;SALE;BStW03WPin;1;150;;;
55430;08.05.2019;SALE;KHaP01MBla;2;70;;;
55431;08.05.2019;SALE;BCzK03WPin;1;150;;;
55432;08.05.2019;SALE;BThS02WWhi;3;150;;;
55433;08.05.2019;SALE;KQeN03WGry;2;70;;;
55434;08.05.2019;SALE;KPlS03WWhi;2;70;;;
55435;08.05.2019;SALE;BStW03MGry;1;150;;;
55436;08.05.2019;SALE;KHaP02MBla;2;70;;;
55437;08.05.2019;SALE;BThS02MWhi;1;150;;;
55438;09.05.2019;SALE;TIrM00UBla;1;125;;;
55439;09.05.2019;SALE;TThS00UEco;2;125;;;
55440;09.05.2019;SALE;TStW00UEco;2;125;;;
55441;09.05.2019;SALE;QStW00UGry;1;70;;;
55442;09.05.2019;SALE;QIrM00UBla;1;70;;;
55443;09.05.2019;SALE;QLeZ00UBla;2;70;;;
55444;09.05.2019;SALE;CThS00UWhi;2;50;;;
55445;09.05.2019;SALE;CSeC00UBlu;4;50;;;
55446;09.05.2019;SALE;CSeC00URed;3;50;;;
55447;09.05.2019;SALE;BCzK04WPin;3;150;;;
55448;09.05.2019;SALE;KQeN04WGry;4;70;;;
55449;09.05.2019;SALE;BStW04WPin;3;150;;;
55450;09.05.2019;SALE;KPlS04WWhi;4;70;;;
55451;09.05.2019;SALE;BThS03WWhi;1;150;;;
55452;09.05.2019;SALE;KHaP03MBla;1;70;;;
55453;09.05.2019;SALE;KQeN05WGry;2;70;;;
55454;09.05.2019;SALE;BStW04MGry;1;150;;;
55455;09.05.2019;SALE;BCzK05WPin;1;150;;;
55456;09.05.2019;SALE;BThS03MWhi;2;150;;;
55457;09.05.2019;SALE;KHaP04MBla;2;70;;;
55458;09.05.2019;SALE;KPlS05WWhi;2;70;;;
55459;09.05.2019;SALE;BStW05WPin;1;150;;;
55460;09.05.2019;SALE;KQeN01MWhi;2;70;;;
55461;09.05.2019;SALE;BThS04WWhi;4;150;;;
55462;10.05.2019;SALE;TIrM00UWhi;1;125;;;
55463;10.05.2019;SALE;TIrM00UBla;2;125;;;
55464;10.05.2019;SALE;TIrM00UGry;1;125;;;
55465;10.05.2019;SALE;QLeZ00UWhi;1;70;;;
55466;10.05.2019;SALE;QCzK00UBla;2;50;;;
55467;10.05.2019;SALE;QPlS00UGry;1;50;;;
55468;10.05.2019;SALE;CQeN00UBlu;2;50;;;
55469;10.05.2019;SALE;CThS00URed;3;50;;;
55470;10.05.2019;SALE;CSeC00URed;4;50;;;
55471;10.05.2019;SALE;CThS00UBla;1;50;;;
55472;10.05.2019;SALE;BStW01WBla;1;150;;;
55473;10.05.2019;SALE;BCzK01WGry;1;150;;;
55474;10.05.2019;SALE;KHaP05MBla;2;70;;;
55475;10.05.2019;SALE;BStW05MGry;1;150;;;
55476;10.05.2019;SALE;KPlS01MBlu;2;70;;;
55477;10.05.2019;SALE;KQeN02MWhi;4;70;;;
55478;10.05.2019;SALE;BThS04MWhi;1;150;;;
55479;10.05.2019;SALE;BStW01WLBl;1;150;;;
55480;10.05.2019;SALE;KHaP01MWhi;1;70;;;
55481;10.05.2019;SALE;BCzK02WGry;1;150;;;
55482;10.05.2019;SALE;BThS05WWhi;3;150;;;
55483;10.05.2019;SALE;KQeN03MWhi;2;70;;;
55484;10.05.2019;SALE;KPlS02MBlu;4;70;;;
55485;10.05.2019;SALE;BStW02WBla;4;150;;;
55486;10.05.2019;SALE;BStW01MRed;3;150;;;
55487;10.05.2019;SALE;KHaP02MWhi;2;70;;;
55488;10.05.2019;SALE;BThS05MWhi;1;150;;;
55489;11.05.2019;SALE;QIrM00UWhi;2;70;;;
55490;11.05.2019;SALE;TIrM00UGry;1;125;;;
55491;11.05.2019;SALE;TIrM00UWhi;2;125;;;
55492;11.05.2019;SALE;TStW00UEco;2;125;;;
55493;11.05.2019;SALE;QStW00UEco;2;70;;;
55494;11.05.2019;SALE;QHaP00UGry;1;70;;;
55495;11.05.2019;SALE;QLeZ00UGry;1;70;;;
55496;11.05.2019;SALE;QCzK00UWhi;2;50;;;
55497;11.05.2019;SALE;QPlS00UBlu;1;50;;;
55498;11.05.2019;SALE;CIrM00UBla;2;50;;;
55499;11.05.2019;SALE;CThS00UWhi;3;50;;;
55500;11.05.2019;SALE;BCzK03WGry;1;150;;;
55501;11.05.2019;SALE;KQeN04MWhi;2;70;;;
55502;11.05.2019;SALE;BStW02WLBl;1;150;;;
55503;11.05.2019;SALE;KPlS03MBlu;2;70;;;
55504;11.05.2019;SALE;BThS01WBlu;1;150;;;
55505;11.05.2019;SALE;KHaP03MWhi;2;70;;;
55506;11.05.2019;SALE;BStW03WBla;2;150;;;
55507;11.05.2019;SALE;KQeN05MWhi;4;70;;;
55508;11.05.2019;SALE;BStW02MRed;1;150;;;
55509;11.05.2019;SALE;BCzK04WGry;3;150;;;
55510;11.05.2019;SALE;BThS01MGry;1;150;;;
55511;11.05.2019;SALE;KHaP04MWhi;1;70;;;
55512;11.05.2019;SALE;KPlS04MBlu;2;70;;;
55513;11.05.2019;SALE;BStW03WLBl;1;150;;;
55514;11.05.2019;SALE;KQeN01MBla;2;70;;;
55515;11.05.2019;SALE;BThS02WBlu;3;150;;;
55516;12.05.2019;SALE;QIrM00UWhi;2;70;;;
55517;12.05.2019;SALE;TIrM00UEco;1;125;;;
55518;12.05.2019;SALE;TIrM00UGry;2;125;;;
55519;12.05.2019;SALE;TStW00UWhi;2;125;;;
55520;12.05.2019;SALE;QHaP00UBla;2;70;;;
55521;12.05.2019;SALE;QHaP00UEco;1;70;;;
55522;12.05.2019;SALE;QLeZ00UEco;1;70;;;
55523;12.05.2019;SALE;QCzK00UGry;2;50;;;
55524;12.05.2019;SALE;CIrM00UWhi;2;50;;;
55525;12.05.2019;SALE;BCzK05WGry;1;150;;;
55526;12.05.2019;SALE;BStW04WBla;1;150;;;
55527;12.05.2019;SALE;KHaP05MWhi;2;70;;;
55528;12.05.2019;SALE;BStW03MRed;1;150;;;
55529;12.05.2019;SALE;KPlS05MBlu;4;70;;;
55530;12.05.2019;SALE;KQeN02MBla;2;70;;;
55531;12.05.2019;SALE;BThS02MGry;1;150;;;
55532;12.05.2019;SALE;BStW04WLBl;3;150;;;
55533;12.05.2019;SALE;KHaP01MGry;2;70;;;
55534;12.05.2019;SALE;BCzK01MBla;1;150;;;
55535;12.05.2019;SALE;BThS03WBlu;1;150;;;
55536;12.05.2019;SALE;KQeN03MBla;4;70;;;
55537;12.05.2019;SALE;KPlS01MLBl;2;70;;;
55538;12.05.2019;SALE;BStW05WBla;4;150;;;
55539;12.05.2019;SALE;BStW04MRed;1;150;;;
55540;12.05.2019;SALE;KHaP02MGry;1;70;;;
55541;12.05.2019;SALE;BThS03MGry;2;150;;;
55542;13.05.2019;SALE;TLeZ00UBla;1;125;;;
55543;13.05.2019;SALE;TIrM00UEco;2;125;;;
55544;13.05.2019;SALE;TStW00UWhi;2;125;;;
55545;13.05.2019;SALE;TStW00UGry;1;125;;;
55546;13.05.2019;SALE;TStW00UEco;2;125;;;
55547;13.05.2019;SALE;TIrM00UEco;2;125;;;
55548;13.05.2019;SALE;QQeN00UBla;1;70;;;
55549;13.05.2019;SALE;CIrM00UGry;2;50;;;
55550;13.05.2019;SALE;BCzK02MBla;1;150;;;
55551;13.05.2019;SALE;KHaP01WBla;5;70;;;
55552;13.05.2019;SALE;KQeN04MBla;2;70;;;
55553;13.05.2019;SALE;BStW05WLBl;1;150;;;
55554;13.05.2019;SALE;KPlS02MLBl;2;70;;;
55555;13.05.2019;SALE;BThS04WBlu;4;150;;;
55556;13.05.2019;SALE;KHaP03MGry;2;70;;;
55557;13.05.2019;SALE;BStW01WWhi;1;150;;;
55558;13.05.2019;SALE;KHaP02WBla;1;70;;;
55559;13.05.2019;SALE;KQeN05MBla;2;70;;;
55560;13.05.2019;SALE;BStW05MRed;1;150;;;
55561;13.05.2019;SALE;BCzK03MBla;1;150;;;
55562;13.05.2019;SALE;BThS04MGry;1;150;;;
55563;13.05.2019;SALE;KHaP04MGry;2;70;;;
55564;13.05.2019;SALE;KPlS03MLBl;4;70;;;
55565;13.05.2019;SALE;BStW01MBla;1;150;;;
55566;13.05.2019;SALE;KHaP03WBla;1;70;;;
55567;13.05.2019;SALE;KQeN01MGry;4;70;;;
55568;13.05.2019;SALE;BThS05WBlu;3;150;;;
55569;14.05.2019;SALE;TLeZ00UWhi;1;125;;;
55570;14.05.2019;SALE;TLeZ00UBla;2;125;;;
55571;14.05.2019;SALE;TStW00UWhi;2;125;;;
55572;14.05.2019;SALE;QThS00UWhi;1;70;;;
55573;14.05.2019;SALE;QQeN00UWhi;1;70;;;
55574;14.05.2019;SALE;CIrM00UEco;2;50;;;
55575;14.05.2019;SALE;BCzK04MBla;3;150;;;
55576;14.05.2019;SALE;BStW02WWhi;4;150;;;
55577;14.05.2019;SALE;KHaP05MGry;1;70;;;
55578;14.05.2019;SALE;KPlS04MLBl;2;70;;;
55579;14.05.2019;SALE;BStW01MBlu;3;150;;;
55580;14.05.2019;SALE;KHaP04WBla;5;70;;;
55581;14.05.2019;SALE;KQeN02MGry;2;70;;;
55582;14.05.2019;SALE;BThS05MGry;1;150;;;
55583;14.05.2019;SALE;BStW02MBla;1;150;;;
55584;14.05.2019;SALE;KHaP01MRed;2;70;;;
55585;14.05.2019;SALE;BCzK05MBla;1;150;;;
55586;14.05.2019;SALE;BThS01WRed;1;150;;;
55587;14.05.2019;SALE;KHaP05WBla;1;70;;;
55588;14.05.2019;SALE;KQeN03MGry;2;70;;;
55589;14.05.2019;SALE;KPlS05MLBl;2;70;;;
55590;14.05.2019;SALE;BStW03WWhi;2;150;;;
55591;14.05.2019;SALE;BStW02MBlu;1;150;;;
55592;14.05.2019;SALE;KHaP02MRed;2;70;;;
55593;14.05.2019;SALE;BThS01MRed;1;150;;;
55594;15.05.2019;SALE;TLeZ00UGry;1;125;;;
55595;15.05.2019;SALE;TLeZ00UWhi;2;125;;;
55596;15.05.2019;SALE;TStW00UGry;3;125;;;
55597;15.05.2019;SALE;TStW00UWhi;2;125;;;
55598;15.05.2019;SALE;TStW00UEco;2;125;;;
55599;15.05.2019;SALE;QQeN00UGry;1;70;;;
55600;15.05.2019;SALE;QSeC00UBla;5;50;;;
55601;15.05.2019;SALE;CStW00UGry;1;50;;;
55602;15.05.2019;SALE;CIrM00UBlu;2;50;;;
55603;15.05.2019;SALE;BCzK01MWhi;1;150;;;
55604;15.05.2019;SALE;KHaP01WWhi;1;70;;;
55605;15.05.2019;SALE;KQeN04MGry;4;70;;;
55606;15.05.2019;SALE;BStW03MBla;1;150;;;
55607;15.05.2019;SALE;KPlS01MWhi;4;70;;;
55608;15.05.2019;SALE;BThS02WRed;3;150;;;
55609;15.05.2019;SALE;KHaP03MRed;1;70;;;
55610;15.05.2019;SALE;BStW04WWhi;1;150;;;
55611;15.05.2019;SALE;KHaP02WWhi;5;70;;;
55612;15.05.2019;SALE;KQeN05MGry;2;70;;;
55613;15.05.2019;SALE;BStW03MBlu;1;150;;;
55614;15.05.2019;SALE;BCzK02MWhi;1;150;;;
55615;15.05.2019;SALE;BThS02MRed;1;150;;;
55616;15.05.2019;SALE;KHaP04MRed;2;70;;;
55617;15.05.2019;SALE;KPlS02MWhi;2;70;;;
55618;15.05.2019;SALE;BStW04MBla;3;150;;;
55619;15.05.2019;SALE;KHaP03WWhi;1;70;;;
55620;15.05.2019;SALE;BThS03WRed;1;150;;;
55621;16.05.2019;SALE;TLeZ00UEco;1;125;;;
55622;16.05.2019;SALE;TLeZ00UGry;2;125;;;
55623;16.05.2019;SALE;TStW00UWhi;2;125;;;
55624;16.05.2019;SALE;TIrM00UBla;3;125;;;
55625;16.05.2019;SALE;QQeN00UEco;1;70;;;
55626;16.05.2019;SALE;QSeC00UWhi;5;50;;;
55627;16.05.2019;SALE;CStW00UGrn;1;50;;;
55628;16.05.2019;SALE;CQeN00UBla;2;50;;;
55629;16.05.2019;SALE;BCzK03MWhi;1;150;;;
55630;16.05.2019;SALE;BStW05WWhi;4;150;;;
55631;16.05.2019;SALE;KHaP05MRed;2;70;;;
55632;16.05.2019;SALE;KPlS03MWhi;2;70;;;
55633;16.05.2019;SALE;BStW04MBlu;1;150;;;
55634;16.05.2019;SALE;KHaP04WWhi;1;70;;;
55635;16.05.2019;SALE;BThS03MRed;2;150;;;
55636;16.05.2019;SALE;BStW05MBla;1;150;;;
55637;16.05.2019;SALE;KHaP01MGrn;1;70;;;
55638;16.05.2019;SALE;BCzK04MWhi;3;150;;;
55639;16.05.2019;SALE;BThS04WRed;4;150;;;
55640;16.05.2019;SALE;KHaP05WWhi;5;70;;;
55641;16.05.2019;SALE;KPlS04MWhi;4;70;;;
55642;16.05.2019;SALE;BStW01WGry;1;150;;;
55643;16.05.2019;SALE;BStW05MBlu;1;150;;;
55644;16.05.2019;SALE;KHaP02MGrn;2;70;;;
55645;16.05.2019;SALE;BThS04MRed;1;150;;;
55646;17.05.2019;SALE;TQeN00UBla;1;125;;;
55647;17.05.2019;SALE;TLeZ00UEco;2;125;;;
55648;17.05.2019;SALE;TStW00UWhi;2;125;;;
55649;17.05.2019;SALE;TStW00UEco;2;125;;;
55650;17.05.2019;SALE;QStW00UBla;5;70;;;
55651;17.05.2019;SALE;QStW00UWhi;1;70;;;
55652;17.05.2019;SALE;QThS00UGry;5;70;;;
55653;17.05.2019;SALE;QThS00UEco;1;70;;;
55654;17.05.2019;SALE;QSeC00UGry;5;50;;;
55655;17.05.2019;SALE;CHaP00UBla;1;50;;;
55656;17.05.2019;SALE;CQeN00UGry;2;50;;;
55657;17.05.2019;SALE;CIrM00UBla;1;50;;;
55658;17.05.2019;SALE;BCzK05MWhi;1;150;;;
55659;17.05.2019;SALE;KHaP01WGry;1;70;;;
55660;17.05.2019;SALE;BStW01MWhi;1;150;;;
55661;17.05.2019;SALE;KPlS05MWhi;2;70;;;
55662;17.05.2019;SALE;BThS05WRed;3;150;;;
55663;17.05.2019;SALE;KHaP03MGrn;2;70;;;
55664;17.05.2019;SALE;BStW02WGry;4;150;;;
55665;17.05.2019;SALE;KHaP02WGry;1;70;;;
55666;17.05.2019;SALE;BThS01WBla;3;150;;;
55667;17.05.2019;SALE;BCzK01MGry;1;150;;;
55668;17.05.2019;SALE;BThS05MRed;1;150;;;
55669;17.05.2019;SALE;KHaP04MGrn;1;70;;;
55670;17.05.2019;SALE;BStW02MWhi;1;150;;;
55671;17.05.2019;SALE;KHaP03WGry;5;70;;;
55672;17.05.2019;SALE;BThS01MBla;1;150;;;
55673;18.05.2019;SALE;TQeN00UWhi;1;125;;;
55674;18.05.2019;SALE;TQeN00UBla;2;125;;;
55675;18.05.2019;SALE;TStW00UWhi;2;125;;;
55676;18.05.2019;SALE;TStW00UGry;1;125;;;
55677;18.05.2019;SALE;QSeC00UPin;5;50;;;
55678;18.05.2019;SALE;CHaP00UWhi;1;50;;;
55679;18.05.2019;SALE;CQeN00UPin;3;50;;;
55680;18.05.2019;SALE;CHaP00UGry;2;50;;;
55681;18.05.2019;SALE;BCzK02MGry;1;150;;;
55682;18.05.2019;SALE;BStW03WGry;2;150;;;
55683;18.05.2019;SALE;KHaP05MGrn;2;70;;;
55684;18.05.2019;SALE;BThS02WBla;1;150;;;
55685;18.05.2019;SALE;KHaP04WGry;1;70;;;
55686;18.05.2019;SALE;BThS01MBlu;1;150;;;
55687;18.05.2019;SALE;BStW03MWhi;1;150;;;
55688;18.05.2019;SALE;KQeN01WWhi;2;70;;;
55689;18.05.2019;SALE;BCzK03MGry;1;150;;;
55690;18.05.2019;SALE;BThS02MBla;3;150;;;
55691;18.05.2019;SALE;KHaP05WGry;1;70;;;
55692;18.05.2019;SALE;BStW04WGry;1;150;;;
55693;18.05.2019;SALE;BThS03WBla;1;150;;;
55694;18.05.2019;SALE;KQeN02WWhi;1;70;;;
55695;18.05.2019;SALE;BThS02MBlu;1;150;;;
55696;19.05.2019;SALE;TQeN00UGry;1;125;;;
55697;19.05.2019;SALE;TQeN00UWhi;2;125;;;
55698;19.05.2019;SALE;TStW00UWhi;2;125;;;
55699;19.05.2019;SALE;THaP00UBla;1;125;;;
55700;19.05.2019;SALE;TIrM00UWhi;1;125;;;
55701;19.05.2019;SALE;QHaP00UGry;1;70;;;
55702;19.05.2019;SALE;CHaP00UGry;1;50;;;
55703;19.05.2019;SALE;CQeN00UBlu;2;50;;;
55704;19.05.2019;SALE;BCzK04MGry;3;150;;;
55705;19.05.2019;SALE;KHaP01WRed;5;70;;;
55706;19.05.2019;SALE;BStW04MWhi;3;150;;;
55707;19.05.2019;SALE;BThS03MBla;1;150;;;
55708;19.05.2019;SALE;KQeN03WWhi;2;70;;;
55709;19.05.2019;SALE;BStW05WGry;4;150;;;
55710;19.05.2019;SALE;KHaP02WRed;1;70;;;
55711;19.05.2019;SALE;BCzK05MGry;1;150;;;
55712;19.05.2019;SALE;BThS04WBla;1;150;;;
55713;19.05.2019;SALE;BThS03MBlu;2;150;;;
55714;19.05.2019;SALE;KQeN04WWhi;2;70;;;
55715;19.05.2019;SALE;BStW05MWhi;1;150;;;
55716;19.05.2019;SALE;KHaP03WRed;1;70;;;
55717;19.05.2019;SALE;BThS04MBla;4;150;;;
55718;20.05.2019;SALE;TQeN00UEco;1;125;;;
55719;20.05.2019;SALE;TQeN00UGry;2;125;;;
55720;20.05.2019;SALE;TStW00UWhi;2;125;;;
55721;20.05.2019;SALE;QHaP00UEco;1;70;;;
55722;20.05.2019;SALE;CThS00UBla;1;50;;;
55723;20.05.2019;SALE;KQeN05WWhi;1;70;;;
55724;20.05.2019;SALE;BStW01WPin;1;150;;;
55725;20.05.2019;SALE;BThS05WBla;1;150;;;
55726;20.05.2019;SALE;KHaP04WRed;5;70;;;
55727;20.05.2019;SALE;BThS04MBlu;1;150;;;
55728;20.05.2019;SALE;KQeN01WBla;2;70;;;
55729;20.05.2019;SALE;BStW01MGry;1;150;;;
55730;20.05.2019;SALE;BThS05MBla;3;150;;;
55731;20.05.2019;SALE;KHaP05WRed;1;70;;;
55732;20.05.2019;SALE;BStW02WPin;4;150;;;
55733;20.05.2019;SALE;KQeN02WBla;2;70;;;
55734;20.05.2019;SALE;BThS01WWhi;3;150;;;
55735;20.05.2019;SALE;BThS05MBlu;1;150;;;
55736;21.05.2019;SALE;TCzK00UBla;1;125;;;
55737;21.05.2019;SALE;TQeN00UEco;2;125;;;
55738;21.05.2019;SALE;TStW00UWhi;2;125;;;
55739;21.05.2019;SALE;THaP00UBla;1;125;;;
55740;21.05.2019;SALE;CThS00UWhi;1;50;;;
55741;21.05.2019;SALE;KHaP01WGrn;1;70;;;
55742;21.05.2019;SALE;BStW02MGry;1;150;;;
55743;21.05.2019;SALE;KQeN03WBla;1;70;;;
55744;21.05.2019;SALE;BThS01MWhi;1;150;;;
55745;21.05.2019;SALE;BStW03WPin;2;150;;;
55746;21.05.2019;SALE;KHaP02WGrn;5;70;;;
55747;21.05.2019;SALE;BThS02WWhi;1;150;;;
55748;21.05.2019;SALE;KQeN04WBla;2;70;;;
55749;21.05.2019;SALE;BStW03MGry;1;150;;;
55750;21.05.2019;SALE;KHaP03WGrn;1;70;;;
